datetime,SOC_pump,CCA_pump,SOB_pump,HRO_pump,TRP_pump,DEL_SCINDEX,DEL_SJINDEX
11/9/2015,1781,0,179,1075,1909,3.993092854,0.807305085
11/10/2015,1755,0,179,966,1907,3.993092854,0.807305085
11/11/2015,1631,0,194,961,1900,3.993092854,0.807305085
11/12/2015,1688,0,268,946,1900,3.993092854,0.807305085
11/13/2015,1706,0,210,1140,1902,3.993092854,0.807305085
11/14/2015,2029,0,179,972,1906,3.993092854,0.807305085
11/15/2015,1972,0,178,908,1915,3.993092854,0.807305085
11/16/2015,2153,0,178,840,1908,3.993092854,0.807305085
11/17/2015,2247,0,231,664,1892,3.993092854,0.807305085
11/18/2015,2467,0,211,640,1888,3.993092854,0.807305085
11/19/2015,2440,201,179,553,1958,3.993092854,0.807305085
11/20/2015,2937,0,179,560,1916,3.993092854,0.807305085
11/21/2015,2920,0,179,469,1921,3.993092854,0.807305085
11/22/2015,2729,23,179,276,830,3.993092854,0.807305085
11/23/2015,2147,1,211,329,799,3.993092854,0.807305085
11/24/2015,2844,36,268,235,807,3.993092854,0.807305085
11/25/2015,2856,6,160,229,811,3.993092854,0.807305085
11/26/2015,2510,11,149,275,801,3.993092854,0.807305085
11/27/2015,2567,11,149,276,800,3.993092854,0.807305085
11/28/2015,2661,0,237,281,800,3.993092854,0.807305085
11/29/2015,2658,11,211,275,799,3.993092854,0.807305085
11/30/2015,2658,23,243,275,798,3.993092854,0.807305085
12/1/2015,2810,24,284,138,796,3.993092854,0.807305085
12/2/2015,3204,21,153,184,401,3.993092854,0.807305085
12/3/2015,3193,18,196,188,402,3.993092854,0.807305085
12/4/2015,3161,20,293,565,404,3.993092854,0.807305085
12/5/2015,3161,0,140,188,401,3.993092854,0.807305085
12/6/2015,3535,23,149,188,405,3.993092854,0.807305085
12/7/2015,3542,15,188,188,405,3.993092854,0.807305085
12/8/2015,3444,14,179,184,404,3.993092854,0.807305085
12/9/2015,3576,35,90,188,396,3.993092854,0.807305085
12/10/2015,3564,46,69,184,406,3.993092854,0.807305085
12/11/2015,3272,32,99,190,406,3.993092854,0.807305085
12/12/2015,3813,19,141,188,408,3.993092854,0.807305085
12/13/2015,3979,12,134,188,407,3.993092854,0.807305085
12/14/2015,3568,51,161,188,459,3.993092854,0.807305085
12/15/2015,2954,51,86,193,419,3.993092854,0.807305085
12/16/2015,3012,61,87,188,436,3.993092854,0.807305085
12/17/2015,2867,66,238,184,792,3.993092854,0.807305085
12/18/2015,2937,51,221,321,806,3.993092854,0.807305085
12/19/2015,2953,67,148,505,797,3.993092854,0.807305085
12/20/2015,2953,66,169,649,797,3.993092854,0.807305085
12/21/2015,2288,42,213,455,798,3.993092854,0.807305085
12/22/2015,3100,42,179,1645,1365,3.993092854,0.807305085
12/23/2015,2674,17,172,2987,1615,3.993092854,0.807305085
12/24/2015,3099,31,149,3862,1644,3.993092854,0.807305085
12/25/2015,3210,19,236,3187,2590,3.993092854,0.807305085
12/26/2015,2595,33,166,2936,2606,3.993092854,0.807305085
12/27/2015,2296,23,149,3854,2690,3.993092854,0.807305085
12/28/2015,1783,53,149,3923,2751,3.993092854,0.807305085
12/29/2015,1720,47,149,3944,2743,3.993092854,0.807305085
12/30/2015,2245,64,209,3780,2742,3.993092854,0.807305085
12/31/2015,2229,26,238,3007,2731,3.993092854,0.807305085
1/1/2016,2911,35,226,2129,2571,6.454654983,2.563881065
1/2/2016,2911,20,149,1507,1915,6.456405132,2.544642295
1/3/2016,2419,31,195,1494,1069,6.442185245,2.516163319
1/4/2016,1034,60,238,1461,806,6.466308927,2.493269023
1/5/2016,568,84,179,2657,802,6.514531313,2.50797802
1/6/2016,190,42,133,4179,1375,6.60847535,2.555472425
1/7/2016,353,56,60,3448,1960,6.687393951,2.610223941
1/8/2016,517,83,156,3172,2598,6.723643945,2.610521139
1/9/2016,541,74,238,2965,2865,6.764091948,2.612352325
1/10/2016,565,91,238,2510,3412,6.801765519,2.608748882
1/11/2016,327,108,159,2179,3628,6.823026357,2.603779574
1/12/2016,325,98,60,2531,3637,6.84490044,2.592666475
1/13/2016,325,91,88,2429,3647,6.864336651,2.58390931
1/14/2016,650,53,149,1881,3618,6.99455163,2.587040939
1/15/2016,435,96,149,2192,2422,7.13233533,2.621634229
1/16/2016,431,87,105,2200,1901,7.197810657,2.62580924
1/17/2016,435,51,60,2107,1903,7.237505228,2.622536474
1/18/2016,383,78,198,2115,1909,7.290365344,2.629844549
1/19/2016,327,76,208,2122,1912,7.327670319,2.662672369
1/20/2016,489,94,208,2284,2338,7.415528424,2.694467036
1/21/2016,235,111,153,1885,2508,7.408652866,2.68517457
1/22/2016,269,81,281,1934,2517,7.413088805,2.661370661
1/23/2016,351,50,208,1670,2520,7.468554365,2.700866289
1/24/2016,325,42,148,1494,2509,7.433125158,2.684002397
1/25/2016,462,47,129,1480,2494,7.420922542,2.683315766
1/26/2016,352,72,208,1654,2104,7.41823066,2.656200655
1/27/2016,352,22,208,1925,2178,7.329479258,2.633616595
1/28/2016,351,67,281,2628,2454,7.290008399,2.627823615
1/29/2016,352,62,142,2341,2454,7.295857771,2.616038101
1/30/2016,326,53,179,2221,2466,7.343265453,2.649528444
1/31/2016,352,18,282,2049,2453,7.331744282,2.73429755
2/1/2016,352,75,208,2216,2448,7.337708009,2.747062272
2/2/2016,352,101,208,1380,1862,7.310672523,2.736531652
2/3/2016,435,102,208,1097,1605,7.306455273,2.730784142
2/4/2016,352,101,208,1461,1614,7.245247791,2.719767244
2/5/2016,435,107,208,1760,1603,7.228228923,2.712344299
2/6/2016,407,95,208,1461,1867,7.206101835,2.712002676
2/7/2016,461,118,208,1592,1964,7.172012404,2.71179348
2/8/2016,380,151,208,1677,2208,7.109941629,2.700671049
2/9/2016,135,150,208,1276,2445,7.061129858,2.680615866
2/10/2016,271,195,208,2011,2445,7.017235925,2.658009583
2/11/2016,244,224,208,2782,2680,6.991367709,2.648601558
2/12/2016,298,268,208,2503,3248,6.967462282,2.633260249
2/13/2016,278,150,208,2422,3420,6.949380685,2.621504007
2/14/2016,272,138,208,2456,3405,6.926501555,2.608028728
