datetime,ORO_cdf_snow,SHA_cdf_snow,FOL_cdf_snow,YRS_cdf_snow,MHB_cdf_snow,PAR_cdf_snow,NHG_cdf_snow,NML_cdf_snow,DNP_cdf_snow,EXC_cdf_snow,MIL_cdf_snow,PFT_cdf_snow,KWH_cdf_snow,SUC_cdf_snow,ISB_cdf_snow,ORO_cdf_inf,SHA_cdf_inf,FOL_cdf_inf,YRS_cdf_inf,MHB_cdf_inf,PAR_cdf_inf,NHG_cdf_inf,NML_cdf_inf,DNP_cdf_inf,EXC_cdf_inf,MIL_cdf_inf,PFT_cdf_inf,KWH_cdf_inf,SUC_cdf_inf,ISB_cdf_inf,
1/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,114.29,0,0,44.15,23839,18875,21571,21874,1124.1,6847.8,5900.5,9643.3,8353.2,9244.2,17256,14478,3786.3,278.35,5161.6
2/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,114.29,0,0,44.15,22074,18472,20778,19262,1133.6,6847.8,6780.1,8589.4,9194.5,9097.1,17877,16431,3898.7,432.88,5132.8
3/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,20215,18372,19691,17631,1165.5,6847.8,9852.2,8276.5,9239.7,8430.8,16970,18661,3676,905.38,5176.5
4/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,19203,16964,18213,15771,1230,6847.8,8119.9,7618.3,8377.4,7918.3,15503,21324,3422.2,662.69,5218.4
5/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,18415,16243,16897,12204,1336.8,6847.8,11584,7054.2,12035,7503.9,14471,22421,3047,537.88,5560.8
6/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,17801,16393,16158,10302,1369.4,6847.8,9933.4,7012.1,11051,7801.3,14330,21193,3051.5,517.07,4991.3
7/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,17317,17124,16273,10635,1377.4,6847.8,8255.3,6947.6,9281.7,8268.2,15145,17126,3202.9,500.23,4612.6
8/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,17051,19965,16048,10557,1267.5,6847.8,7253.8,7842.9,9297.8,9045.9,16358,14444,3521.3,468.54,4043.1
9/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,17131,19959,16651,11218,1128.8,6847.8,6225.3,9553.4,17454,9089.3,17608,14014,3693.9,410.09,4206.9
10/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,16703,19742,15694,10641,1026.1,6847.8,6157.6,9706.4,13853,9526.1,16833,15173,3867.5,407.12,4362.3
11/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,16678,21008,15220,11600,974.29,6847.8,5900.5,10029,10234,9888.2,18343,17484,3938.8,411.08,4172.5
12/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,17089,21403,16297,13037,991.81,6847.8,10718,10804,10341,10014,17640,19368,4067.9,429.9,4218.1
13/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,15963,20495,15921,13169,1035.6,6847.8,11476,10948,9851.7,10440,17606,17557,4217.1,447.73,3997.5
14/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,15694,21709,15967,13449,1155.9,6847.8,9134.9,11002,9985.7,10821,19262,15539,4554.4,454.67,3491.3
15/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,14913,22377,15529,12928,1139.2,6847.8,7727.5,11309,11027,11013,20462,14130,4691.3,468.54,3322.9
16/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,16862,24680,16373,12577,981.46,6847.8,6726,11709,23043,11547,19307,12409,4478.7,456.65,3322.9
17/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,17206,23315,16814,12932,1347.1,6847.8,6604.2,12060,20335,11641,18879,11367,4661.3,442.78,3367.6
18/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,17367,22116,16426,13065,1165.5,6847.8,6333.5,13174,20797,11498,20632,11271,4296.1,453.68,3323.8
19/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,16595,23172,17867,13539,992.61,6847.8,5196.8,13118,20797,11737,21006,11847,4511,444.76,3585.3
20/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,16697,20238,16549,12667,975.88,6847.8,5034.4,12176,20797,11007,22677,13878,4257.2,431.89,3568.6
21/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,14733,19800,15532,11477,1049.2,6847.8,4547.2,12259,20797,12586,18684,16371,4151.4,462.59,3850.5
22/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,16248,18710,15209,11688,1049.2,6847.8,4371.2,13028,27020,10178,22538,19022,3926.5,449.72,3849.6
23/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,14250,17831,12773,12393,1014.1,6847.8,4060,9865,28139,6823.1,14990,21944,3017,445.75,3990.1
24/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,13307,18420,11480,12402,991.81,6847.8,4032.9,8378.9,27219,7150.7,13202,23494,3010.3,459.62,4139
25/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,12603,20088,11664,9327.2,998.19,6847.8,4533.6,8401.4,26989,7747.9,14154,22242,3306.4,443.77,4389.3
26/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,11509,20648,11377,7380.4,901.79,6847.8,3938.2,8183.9,26100,7877.1,17246,20911,3507.9,451.7,4597.7
27/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,11150,21590,10740,7662.2,849.22,6847.8,3911.1,8123.5,26259,6672.7,17292,19916,3316.5,423.96,4244.1
28/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,10681,29786,9719.2,6151.3,877.9,6847.8,7808.7,7034.6,25379,5011.5,14526,20570,2550.5,434.86,4037.5
29/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,9743.1,36032,8942.9,5932.7,832.49,6847.8,8986.1,6215.1,24419,4610.4,13103,21327,2391.3,412.07,4128.7
30/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,9478.2,30468,9070.4,5365.6,769.55,6847.8,5927.5,5872.7,22321,5346.8,12411,21951,2523.8,374.43,4003.1
31/5/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,9561.4,26355,8667.6,5629.1,736.09,6847.8,5250.9,6201,19387,6383,13505,22717,2852.2,356.6,4066.4
1/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,8329.5,18877,6960.5,5216.1,571.19,2052.9,2558.5,6146.1,7408.6,7223.3,7173.7,13178,2066.7,275.59,2859.9
2/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,8213.3,18820,7449.5,4673.4,550.07,1716.9,2620.9,6548.9,6130.9,4686.8,8704.3,13653,2210.1,272.97,3158.9
3/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,9722.3,19638,6814.7,5901.9,525.11,1911.5,2620.9,6281.9,7182.7,5998.1,9113.4,12766,2412.2,282.14,3443.8
4/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,11351,17358,6859.7,5432.6,511.67,2149.3,2620.9,5753.1,6256.6,5895.8,8938.5,11530,2720.5,297.19,3781.1
5/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,10812,16995,7717.8,5508.8,498.23,2122.7,1913.7,5713.8,9033.8,5780.6,8156.9,11550,2681.1,279.52,4029.2
6/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,10464,16413,7368.4,4744,465.59,1858.3,3151.4,5269,7794,4815.8,8953.3,10207,2617.3,247.44,4082.2
7/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,10081,15878,7534.1,4833.2,429.11,1755.4,3733.8,4098.9,7654.9,4010.1,12496,8878.3,2491.8,242.2,3898.2
8/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,9727.9,15124,7172.1,4710.6,410.87,2047.4,3993.8,3970.3,8446.1,3656.3,10908,8777,2314.7,235.66,3444.6
9/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,9110.2,15516,6759.7,3921.6,419.51,2934.3,3484.2,4053.3,9850.5,3339,10088,7730.6,2157,219.29,3350.3
10/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,7868.4,16327,6338.3,3890.9,459.83,3208.8,4357.8,4063.2,12398,3830.7,10389,8112.2,1976.4,206.2,3189.1
11/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,6868.3,16383,6352.7,3606.6,426.23,3127.1,5179.5,4328.4,13164,4404.4,10833,9368,1912.6,191.14,3002
12/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,6866.4,17369,5590.9,3019.3,421.43,3177.6,5387.5,4307,14741,4819.9,10592,10152,1816.5,189.84,2990.3
13/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,7013.6,17164,5567.5,2775.8,391.67,3038.1,5241.9,4336.5,14547,5320.5,10592,11151,1640.2,184.6,2577.2
14/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,6998.6,16230,5005.6,2776.7,352.31,3653.2,5928.3,4740.2,14746,5601.3,9643,12217,1390,176.74,2344.5
15/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,7123.2,20247,4705.8,2786.9,321.59,3652.3,5907.5,5180.6,15240,5797.6,12953,12189,1411.5,174.78,2166.3
16/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,6591.8,16297,4822.8,2740.5,303.35,3729.4,6042.7,5102,14400,5797.6,14353,11472,1506.1,169.54,2206.8
17/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,6283.4,14348,4745.4,2713.5,293.75,3272.2,5917.9,4593.7,13645,3921.6,14230,9846.9,1616.5,165.62,2456.4
18/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,5934.8,15341,4634.6,2717.2,289.91,2824.1,863.24,3902.4,13479,3223.8,12149,8645.2,1659.5,161.69,2527.1
19/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,5323.7,13640,4969.6,2606.7,285.11,2747.9,540.83,3236.1,13415,3223.8,12785,7822.1,1625.8,160.38,2716.3
20/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,5947,13152,4827.3,2391.1,267.83,1985,540.83,2910,12307,3360.9,12412,7781.8,1473.2,147.94,2404.1
21/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4788.5,11898,4353.7,2257.2,248.64,1857.4,166.41,2993.1,12423,3894,13580,8501.6,1423.7,144.01,2357.7
22/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3846.5,12347,4187.1,2360.4,230.4,2265.9,364.02,3338.8,12494,3801.5,13989,9187.1,1451.6,144.01,2361.4
23/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4814.7,11750,4202.4,2577.9,214.08,2495.5,10.401,3275.4,10652,3728.5,14381,8933.3,1424.4,126.99,2301
24/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4419.2,11662,4206,2704.2,198.72,2393.5,62.403,3237,9889.4,3728.5,13812,8737.6,1378.5,125.68,2331.2
25/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4539.2,10993,3921.5,2702.4,186.24,2347.6,62.403,3229.8,8660.7,3728.5,13521,7984.4,1314,113.9,2412.2
26/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4843.8,10263,3994.4,2708.9,172.8,2288,114.41,3282.5,7263.5,3728.5,13508,7155.3,1155.6,111.94,2179.6
27/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,5847.6,11827,3419.9,2708.9,164.16,2210.8,114.41,4961.7,6574.5,3040.4,13117,7203.5,394.27,121.1,2195
28/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,5188.7,9143.9,3365,2700.5,155.52,1714.1,114.41,3092.3,11294,2997.4,12696,7303.8,1769.9,115.87,2070.6
29/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4528.9,8946.5,3280.4,2560.2,146.88,1613.1,114.41,2931.5,10771,3111,12103,7893.9,981.38,111.94,2016.8
30/6/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4358.3,9361.7,2848.1,2393.9,139.2,1599.4,20.801,3131.6,9806.6,3271.7,14666,8204.6,952.71,104.08,1823.9
1/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,7280.7,14846,1895,1136.9,400.34,385.63,611.48,736.11,4637.9,1950.6,6083.1,3180.9,826.49,259.94,1029.6
2/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,6250.3,13636,1780.4,1186.8,361.45,385.63,0,798.19,4487.8,1660.6,5157.3,3063.4,789.21,250.01,978.37
3/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,6763.2,10807,1568.5,1169.6,334.63,379.99,723.26,815.93,4522.5,1515.6,4655.2,2998.4,692.53,245.5,986.91
4/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,5018.4,12708,1659,1149.5,312.5,383.75,762.71,734.14,3768.6,1366.1,4204.8,2664,690.64,238.28,916.25
5/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,6016.4,11457,1478.1,1141.4,289.7,617.01,1295.3,791.29,3587.8,1303.7,3859.3,2526.4,660.94,219.33,981.48
6/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,5406.4,12759,1224.8,1138.4,281.65,740.22,624.63,835.63,2742.7,1239.7,3811.5,2206.3,607.23,221.13,948.87
7/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,5762.8,11973,1558.2,1123.5,256.84,744.93,1400.5,967.68,3520.8,1253.8,3549.9,2219.6,554.15,205.79,918.58
8/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,542.06,10853,1409.2,1115.3,229.34,743.98,519.43,805.09,3425.6,1233.8,3157.5,2032.4,507.39,186.83,971.38
9/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,543.64,10256,2059.5,1101.1,208.55,718.59,512.85,780.45,2480.4,1130.4,3137.9,2045.7,516.87,176.9,951.97
10/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4857.2,10264,1621.1,1097.4,190.45,694.13,558.88,789.32,2590.2,1013.6,2961.7,1981.7,459.37,165.17,971.38
11/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4885.7,10243,1181.8,1122.7,175.7,685.67,565.46,803.11,3084.9,961.57,2765.1,1907.2,468.85,165.17,957.41
12/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4132.6,9804.6,1367.8,1112.3,164.3,684.73,631.21,795.23,2099.4,900.59,2842.6,1895.7,437.89,145.31,949.64
13/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4397.4,9068.8,1298.9,1107.1,154.24,405.38,532.58,793.26,2590.2,988.34,2733.7,2013.3,405.03,136.29,937.99
14/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4478.7,9510.3,1698.6,1108.6,149.54,373.4,401.08,857.31,2590.2,893.89,2783.9,1929.2,387.34,139.9,1092.5
15/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4445.6,10004,1529.8,1104.1,141.5,375.28,591.76,643.48,2590.2,823.99,3018.8,2008.5,379.75,134.48,959.74
16/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4202.2,8143.9,1509.9,1104.1,131.44,375.28,591.76,774.54,2590.2,720.62,2688.3,1898.6,351.95,131.78,867.33
17/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3940.6,9075.8,1276.5,1098.9,124.73,372.46,545.73,645.45,2590.2,1132.6,2329.5,1878.5,366.49,125.46,746.98
18/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4155.6,8832,788.13,1110.1,118.69,632.06,545.73,750.89,1744.3,793.5,2728.2,1906.2,401.87,114.63,845.59
19/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4063.1,9185.2,1355.8,1130.2,113.33,707.3,558.88,764.68,1632.9,697.56,2911.5,1901.5,377.23,111.02,844.82
20/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3739.1,8607.8,1321.3,1119.8,105.28,390.33,289.3,673.04,1511.8,438.02,2627.2,2037.1,375.33,104.7,796.67
21/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3826.8,8593.7,1365.2,1125,99.248,370.58,341.9,621.8,1617.5,490.82,2490.1,1908.1,533.3,99.283,718.25
22/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3617.4,9567.8,1239.5,1138.4,93.883,368.7,328.75,802.13,1745.1,496.77,2390.6,1774.4,381.02,94.77,830.06
23/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4390.2,8777.3,1464.3,1130.2,89.859,639.58,368.2,775.52,807.96,414.22,2430.6,1799.2,344.37,95.673,977.59
24/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3342.5,10368,1369.5,1116,87.177,714.83,368.2,743.99,975.04,362.91,1986.5,1709.4,339.95,91.16,1230
25/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4198.2,10368,1391.9,1111.6,82.483,722.35,394.5,746.95,1129.2,406.79,2012.3,1590.9,347.53,80.329,983.81
26/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3973,8637.2,1269.6,1098.9,78.459,385.63,374.78,884.9,1435.9,376.3,1722.5,1547.9,286.87,81.232,844.82
27/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3465.7,7289,1374.7,1094.4,75.106,367.76,519.43,695.7,800.69,305.65,1825.1,1482.9,263.49,69.498,737.66
28/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3364.6,8190.1,1448.8,1098.2,73.095,362.12,276.15,703.59,828.14,324.24,1849.4,1473.4,235.69,74.011,787.36
29/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3167,7419.3,1454.8,1104.1,68.4,357.41,309.03,711.47,1097.7,308.62,1916,1080.7,240.11,68.596,745.43
30/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3228.7,8139.7,1581.4,1097.4,67.059,593.49,249.85,806.07,418.1,236.49,2133.7,1389.3,225.58,68.596,716.7
31/7/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3860.8,5988.4,1516,1093,65.048,351.77,236.7,806.07,734.51,285.57,2084.4,1239.3,201.57,81.232,743.87
1/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,4162,9838.4,376.04,631.37,151.63,383.34,6.1208,310.72,2364.4,885.11,1347,934.21,282.95,92.363,701.57
2/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3626.5,7284.5,364.22,628.11,146.97,190.34,97.932,230.66,2194.4,718.54,1431.1,910.91,279.45,95.862,678.94
3/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3305.1,12299,227.99,603.35,139.97,62.26,0,233.38,1721.6,664.19,1315.7,720.57,242.66,97.961,615.96
4/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3504,11618,233.19,571.42,131.8,52.476,0,215.06,1550.6,606.31,1092.7,715.71,227.76,90.264,653.36
5/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3726.8,11838,425.71,564.26,124.81,37.356,15.302,255.09,1802.5,571.72,1262.9,840.99,214.62,88.165,541.18
6/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3239.1,9659.2,553.89,556.44,120.14,41.803,24.483,306.64,1189.7,527.96,759.1,696.29,217.25,82.567,528.39
7/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3261.3,11575,424.29,551.88,115.47,234.81,0,240.16,1849.5,527.26,873.55,831.27,233.02,79.768,558.89
8/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,2854.8,8871.4,413.41,552.53,109.64,177,67.328,221.84,1217.7,496.2,1147.4,829.33,279.45,70.322,425.07
9/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3063.2,9900,423.82,546.01,107.31,135.19,0,226.59,1241.7,437.62,1142.6,832.25,240.9,78.019,450.66
10/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3360,9616.3,336.78,541.45,106.14,198.34,18.362,255.76,1417.6,468.67,846.16,716.68,211.12,69.972,499.86
11/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,2275.5,10413,311.24,539.5,104.98,162.76,18.362,259.83,823.79,425.62,1323.5,656.47,213.75,69.972,392.6
12/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3312.3,10703,425.71,525.16,104.98,185.89,18.362,238.12,832.79,403.74,1305.9,792.43,205.86,69.972,413.27
13/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,3728.4,10232,434.22,512.78,96.812,165.43,18.362,243.55,887.77,370.56,1237.4,772.04,205.86,69.972,483.13
14/8/2000,1,121.76,116.24,89.84,89.84,41.26,41.26,41.26,181.08,144.53,90.25,87.78,118.21,0,0,44.15,2288.3,10953,478.68,495.84,94.479,380.67,18.362,299.18,523.87,382.56,1508.4,617.63,175.2,68.922,472.3
