datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,HRO_pump,TRP_pump,DeltaIn,SAC_in,SAC_gains,Delta_gains,FMD_storage,UNV_storage,HHL_storage,THA_out,WY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci,ORO_snowpack,SHA_snowpack,FOL_snowpack
10/19/2001,4307,883,294,164,207,251,0,68,3091,3383,2176.303,166,4119.527027,0,3090.712499,2183,3367,1461.25,55,3219.756757,0,2525.087498,195,1507,316.378,37,810.5972973,0,195.3541644,3709,528,3368,7605,7344,-913,-652,43.054,95.822,36.321,1500,2002,6.263111725,D,D,D,0.424302148,78244.6769,0,200,0,0.01,0
10/20/2001,4113,1245,338,169.25,257,215,0,68,2967,3346,2175.393,80,4099.367568,0,2967.208333,2755,3164,1461.504,61,3217.391892,0,3353.058334,304,1554,313.85,25,802.8432432,0,304.4666645,3849,185,3363,7397,7160,-904,-667,42.975,95.795,36.167,1500,2002,6.263111725,D,D,D,0.424302148,77299.65139,0,200,0,0.01,0
10/21/2001,4203,507,328,174.5,202,179,0,198,2653,3307,2173.938,80,4079.208108,0,2653.437499,2648,3660,1458.541,55,3215.027027,0,2221.154164,127,1434,311.204,27,795.0891892,0,126.9749978,3286,586,3371,7243,7220,-1181,-1158,42.975,95.795,36.065,1500,2002,6.263111725,D,D,D,0.424302148,76088.10632,0,200,0,0.01,0
10/22/2001,4773,825,355,179.75,167,133,0,325,3402,3414,2173.756,80,4059.048649,0,3402.241667,2432,3147,1455.92,52,3212.662162,0,1877.579164,280,1466,308.818,17,787.3351351,0,280.0583313,3660,533,3359,7552,7698,-329,-475,42.975,95.89,35.963,1500,2002,6.263111725,D,D,D,0.424302148,75685.94267,0,200,0,0.01,0
10/23/2001,4942,784,198,185,369,213.5,0,169,3586,3414,2173.938,80,4038.889189,0,3585.758333,1642,3983,1452.374,43,3210.297297,0,2238.224997,306,1483,306.438,23,779.5810811,0,306.0833313,7678,564,0,8242,8146,-734,-638,42.896,96.231,35.861,1500,2002,6.263111725,D,D,D,0.424302148,75487.40387,0,200,0,0.01,0
10/24/2001,4355,785,187,121,456,294,0,243,3306,3685,2172.847,171,4018.72973,0,3305.954166,1556,4035,1447.152,70,3207.932432,0,1472.241662,26,1317,303.84,19,771.827027,0,26.17499779,6095,573,2396,9064,7648,-1389,27,42.896,96.423,35.708,1500,2002,6.263111725,D,D,D,0.424302148,75018.98784,0,200,0,0.01,0
10/25/2001,4438,693,227,57,506,538,0,96,3523,3794,2172.119,96,3998.57027,0,3522.966666,729,3597,1441.354,55,3205.567568,0,728.8416617,275,1470,301.433,19,764.072973,0,275.4708313,4871,535,2400,7806,7964,-897,-1055,42.816,96.656,35.607,1500,2002,6.263111725,D,D,D,0.424302148,74791.00511,0,200,0,0.01,0
10/26/2001,4849,744,282,55.66666667,549,377,0,59,3595,3655,2171.756,123,3978.410811,0,3594.9875,1305,3406,1436.996,55,3203.202703,0,1263.841663,194,1466,298.859,26,756.3189189,0,194.2749978,6834,589,2392,9815,8130,-397,1288,42.816,96.971,35.505,1500,2002,6.263111725,D,D,D,0.424302148,74646.44236,0,200,0,0.01,0
10/27/2001,4739,686,270,54.33333333,191,216,0,70,2642,2918,2171.029,91,3958.251351,0,2642.470833,2151,2814,1435.656,55,3200.837838,0,2193.416666,299,1653,296.143,15,748.5648649,0,298.683331,5352,541,2384,8277,8085,700,892,42.737,97.219,35.353,1500,2002,6.263111725,D,D,D,0.424302148,73556.59107,0,200,0,0.01,0
10/28/2001,5210,1107,258,53,304,663.6666667,0,182,2406,3398,2169.04,11,3938.091892,0,2406.212498,2381,3236,1433.816,30,3198.472973,0,2338.333332,228,1411,293.766,15,740.8108108,0,227.5958313,4582,465,2475,7522,8192,147,-523,42.737,97.412,35.252,1562,2002,6.263111725,D,D,D,0.424302148,72284.97402,0,200,0,0.04,0
10/29/2001,5211,1412,240,98,30,1111.333333,0,80,4554,5181,2167.774,11,3917.932432,0,4553.724999,2493,3265,1432.312,28,3196.108108,0.04,2534.733332,291,1325,291.697,9,733.0567568,0,290.8791649,3812,539,2944,7295,8122,-1649,-2476,42.7,98.034,35.15,1500,2002,6.263111725,D,D,D,0.424302148,73224.45032,0.04,200,0.1,0.11,0
10/30/2001,8215,3557,884,560,421,1559,103,824,5880,5269,2168.859,64,3897.772973,1.9,5880.020834,3488,3380,1432.897,24,3193.743243,1.28,3698.937501,366,1492,289.463,0,725.3027027,0.17,365.6916648,4530,1014,3668,9212,6700,-3441,-929,42.816,98.77,35.151,1500,2002,6.263111725,D,D,D,0.424302148,75443.24863,1.3188,200,3.65,2.85,2.65
10/31/2001,6483,1883,571,328,239,517,0,298,4260,5113,2167.051,59,3877.613514,0.97,4260.466665,2893,2893,1433.398,0,3191.378378,0,3145.5875,328,1351,287.404,15,717.5486486,0.3,327.9208316,5246,2037,4103,11386,8278,-1079,2029,42.816,99.022,35.101,1500,2002,6.263111725,D,D,D,0.424302148,75931.55287,1.279236,200,5.15,3.89,2.65
11/1/2001,5052,779,426,259,275,389.6666667,0,290,3881,5431,2163.977,0,3857.454054,0,3881.191664,1654,3015,1429.724,28,3189.013514,0,1190.691664,351,1167,285.75,18,709.7945946,0,351.1083319,5158,2009,4069,11236,9562,-51,1623,42.737,99.315,35,1500,2002,6.263111725,D,D,D,0.906647602,76016.16689,1.24085892,200,5.15,3.89,2.65
11/2/2001,4618,567,132,168,288,262.3333333,50,311,3739,5638,2160.179,16,3837.294595,0,3739.174997,2152,3004,1427.889,31,3186.648649,0,2109.854165,319,1302,283.765,18,702.0405405,0,319.229165,5973,2322,4109,12404,9540,-404,2460,42.737,99.525,34.9,1500,2002,6.263111725,D,D,D,0.906647602,75954.53354,1.203633152,200,5.15,3.89,2.65
11/3/2001,4571,567,496,159,346,135,31,297,3594,5396,2156.563,21,3817.135135,0,3593.93333,275,3398,1421.813,25,3184.283784,0,359.6833282,259,1100,282.061,18,694.2864865,0,258.8999986,6864,2732,4136,13732,9224,-670,3838,42.737,99.764,34.799,1500,2002,6.263111725,D,D,D,0.906647602,75750.74019,1.167524158,200,5.15,3.89,2.65
11/4/2001,5189,340,497,103,243,30,18,92,3746,4813,2154.393,27,3796.975676,0,3745.958331,262,2891,1416.252,49,3181.918919,0,136.3291619,292,1042,280.537,18,686.5324324,0,291.6499987,6703,2457,4125,13285,9547,801,4539,42.658,99.947,34.699,1500,2002,6.263111725,D,D,D,0.906647602,75709.16152,1.132498433,200,5.15,3.89,2.65
11/5/2001,5506,193,131,161,219,190,74,235,3935,4750,2152.767,5,3776.816216,0,3935.224999,660,2863,1411.863,52,3179.554054,0,702.2124963,302,1189,278.741,18,678.7783784,0,301.5166651,4036,1620,4125,9781,10607,1805,979,42.658,100.172,34.599,1500,2002,6.263111725,D,D,D,0.906647602,75858.92844,1.09852348,200,5.15,3.89,2.65
11/6/2001,5908,194,206,62,113,218,0,231,4390,4838,2151.869,5,3756.656757,0,4390.258333,762,2900,1407.566,28,3177.189189,0,761.5958297,232,1200,276.785,18,671.0243243,0,231.8499983,3634,3516,4134,11284,9935,997,2346,42.658,100.369,34.499,1500,2002,6.263111725,D,D,D,0.906647602,76456.24035,1.065567776,200,5.15,3.89,2.65
11/7/2001,5435,138,249,102,254,246,0,128,3968,4768,2150.251,16,3736.497297,0,3968.258332,558,2896,1402.784,31,3174.824324,0,516.0749959,244,1219,274.851,17,663.2702703,0,260.941665,4672,2506,3554,10732,9486,603,1849,42.579,100.68,34.399,1500,2002,6.263111725,D,D,D,0.906647602,76601.68666,1.033600742,200,5.15,3.89,2.65
11/8/2001,4715,138,183,29,245,152,18,170,3678,5102,2147.374,26,3716.337838,0,3677.512498,701,2866,1398.506,34,3172.459459,0,743.1749964,256,1177,273.025,17,655.5162162,0,273.3916651,4817,1917,3308,10042,9262,117,897,42.579,100.907,34.249,1500,2002,6.263111725,D,D,D,0.906647602,76449.11483,1.00259272,200,5.15,3.89,2.65
11/9/2001,4009,262,339,105,384,168.5,0,170,3266,5415,2143.06,26,3696.178378,0,3266.024996,655,2809,1394.156,40,3170.094595,0,655.8749963,194,1272,270.886,17,647.7621622,0,210.5874982,4660,2010,3320,9990,9123,-373,494,42.5,101.276,34.15,1500,2002,6.263111725,D,D,D,0.906647602,75892.68408,0.972514939,200,5.15,3.89,2.65
11/10/2001,3881,401,281,181,104,185,163,154,2755,4995,2138.566,26,3676.018919,0,2755.274996,266,2786,1389.078,40,3167.72973,0,265.8416624,227,1029,269.295,17,640.0081081,0,243.870832,3486,3019,3316,9821,8720,-90,1011,42.5,101.475,34.051,1500,2002,6.263111725,D,D,D,0.906647602,74853.32487,0.94333949,200,5.16,3.89,2.66
11/11/2001,6122,708,380,403,435,334,169,392,4506,4778,2138.026,0,3655.859459,0.44,4505.75,1322.5,2339,1384.34,24,3165.364865,0.64,1301.339581,288,1197,267.492,17,632.2540541,0,304.9874985,3139,3613,3303,10055,8819,505,1741,42.5,101.746,34.001,1500,2002,6.263111725,D,D,D,0.906647602,75616.40863,1.555039306,200,6.96,5.05,4.06
11/12/2001,12791,3896,1006,829,915,1446,169,816,10249,4811,2148.813,0,3635.7,1.66,10249.44584,2379,2290,1384.421,6,3163,1.76,2336.8375,823,1170,266.803,17,624.5,0.02,839.6291661,2994,2865,3318,9177,9566,1295,906,42.579,102.017,34.001,1500,2002,6.263111725,D,D,D,0.906647602,82085.03404,3.268388127,200,9.67,9.07,6.07
11/13/2001,11273,2370,1151,701,333,619,104,447,8414,4325,2156.924,0,3614.392308,4.19,8414.29584,2091,2852,1382.871,21,3149.946154,0.12,2091.541665,728,1074,266.117,17,620.8461538,0.91,745.1416661,9674,3398,3299,16371,12082,3831,8120,42.579,102.246,34.001,1459,2002,6.263111725,D,D,D,0.906647602,86395.07818,3.290336483,200,12.43,13.36,8.48
11/14/2001,8278,1209,566,471,213,196,100,323,6117,4476,2160.179,0,3593.084615,1.29,6117.062503,961,2851,1379.205,0,3136.892308,0,1002.724997,611,981,265.384,17,617.1923077,1,628.4458327,11534,3909,3877,19320,12868,4560,11012,42.579,102.447,34.001,1250,2002,6.263111725,D,D,D,0.906647602,88192.38677,3.191626388,200,12.47,14.74,8.52
11/15/2001,6965,522,429,229,141,499,86,263,5235,4323,2161.988,0,3571.776923,1.29,5235.037502,1503,2945,1374.246,18,3123.838462,0,462.8374958,456,1010,264.286,17,613.5384615,0,473.4249991,11709,4609,4088,20406,13599,5321,12128,42.5,102.734,34.001,1200,2002,6.263111725,D,D,D,0.906647602,89017.80494,3.095877597,200,12.47,16.05,8.53
11/16/2001,7627,384,439,496,417,307,42,346,5628,3987,2165.243,0,3550.469231,0.31,5628.062503,1396,2837,1369.38,12,3110.784615,0,395.7249959,552,1159,263.083,17,609.8846154,0,569.487499,12608,4174,4096,20878,13254,5271,12895,42.5,102.906,34.051,1200,2002,6.263111725,D,D,D,0.906647602,90194.97719,3.003001269,200,12.59,16.86,8.53
11/17/2001,6997,325,424,439,208,429,92,392,4994,3991,2167.232,0,3529.161538,0.36,4993.787502,1285,1497,1366.951,12,3097.730769,0.2,284.3791646,368,1107,261.618,17,606.2307692,0,385.3958321,9615,5464,4056,19135,12607,6012,12540,42.5,102.964,34.051,1200,2002,6.263111725,D,D,D,0.906647602,90679.01583,3.112911231,200,12.84,17.24,8.53
11/18/2001,6281,279,542,240,274.5,215,25,192,4435,3888,2168.317,0,3507.853846,0,4435.020834,968,3,1366.871,6,3084.676923,0,377.6312478,332,1194,259.909,17,602.5769231,0,349.3791652,4842,4990,4060,13892,11916,6831,8807,42.5,102.993,34.051,1200,2002,6.263111725,D,D,D,0.906647602,90580.08588,3.019523894,200,12.84,17.24,8.53
11/19/2001,6081,250,255,118,341,161,76,105,4750,4385,2169.04,0,3486.546154,0,4749.512501,1471,1804,1364.203,12,3071.623077,0,470.8833311,394,1070,258.568,17,598.9230769,0,410.9124989,4004,4991,4121,13116,11424,4165,5857,42.029,102.993,34.051,1200,2002,6.263111725,D,D,D,0.906647602,90800.59408,2.928938177,200,12.88,17.52,8.54
11/20/2001,6296,250,304,537,288,493.5,84,17,5005,4458,2170.125,0,3465.238462,0.21,5005.020834,1943,1672,1362.022,21,3058.569231,0,593.4124981,347,1206,256.865,17,595.2692308,0,364.4041652,3427,4607,4095,12129,10951,3615,4793,41.482,103.021,34.849,1200,2002,6.263111725,D,D,D,0.906647602,91265.58521,2.841070032,200,12.98,18.15,8.54
11/21/2001,15283,5004,1917,1642,251,826,70,234,12727,3927,2187.58,0,3443.930769,0.77,12727.22918,3835,1084,1366.628,9,3045.515385,1.6,3415.191671,502,1200,255.48,17,591.6153846,0.1,518.7291655,4506,3071,4123,11700,10493,4282,5489,41.249,103.526,35.912,1200,2002,6.263111725,D,D,D,0.906647602,99429.53513,4.355837931,200,17.33,19.72,12.08
11/22/2001,23312,10587,4939,4558,911,2733,154,801,14638,3292,2210.084,0,3422.623077,2.79,14637.76669,8949,206,1385.564,15,3032.461538,0.04,9767.900016,1325,1146,255.835,17,587.9615385,0.45,1341.979167,8825,3168,4007,16000,11432,6788,11356,41.951,104.936,37.509,1200,2002,6.263111725,D,D,D,0.906647602,109095.8251,4.265162793,200,20.67,22.91,16.1
11/23/2001,11969,4561,1656,2406,556,688,427,606,8373,3456,2219.837,0,3401.315385,0,8373.137508,4287,227,1392.68,18,3019.407692,0,3832.650006,1533,1091,256.711,17,584.3076923,0,1549.650001,4934,3042,4077,12053,11778,7004,7279,42.029,105.229,37.718,1200,2002,6.263111725,D,D,D,0.906647602,112014.1713,4.137207909,200,20.74,22.91,16.32
11/24/2001,20847,10626,3728,4215,1263,4168,1098,1947,10486,3973,2232.756,0,3380.007692,1.4,10486.32918,7349,464,1406.328,46,3006.353846,1.52,7390.866678,1497,1393,256.917,17,580.6538462,0.28,1513.858334,4545,4002,4004,12551,13675,7845,6721,42.737,106.582,39.301,1200,2002,6.263111725,D,D,D,0.906647602,116899.7919,5.533091672,200,28.25,25.55,19.1
11/25/2001,14004,5798,2546,3739,808,2357,865,1269,7627,3149,2241.639,0,3358.7,0.23,7627.512508,5120,429,1415.671,22,2993.3,0,5161.429175,2745,794,260.786,17,577,0.46,2761.620837,10682,3620,3984,18286,18160,13788,13914,42.896,107.145,39.728,1200,2002,6.263111725,D,D,D,0.906647602,118682.3148,5.367098922,200,29.75,25.78,21.07
11/26/2001,9876,3615,1346,1441,310,1418,337,545,6486,3586,2247.392,0,3343.471429,0,6486.470838,2930,2158,1416.998,13,2963.971429,0,2840.029168,1552,1133,261.618,17,577,0,1569.466667,15904,3320,3963,23187,20900,14023,16310,42.975,106.76,39.943,1200,2002,6.263111725,D,D,D,0.906647602,119234.6699,5.206085954,200,29.84,25.78,21.15
11/27/2001,8348,1698,962,908,419,550,328,545,5994,3929,2251.487,0,3328.242857,0,5993.562503,1805,3965,1412.69,13,2934.642857,0,1806.049996,1264,1580,260.992,17,577,0,1281.391666,17149,3042,4044,24235,22204,12730,14761,42.658,105.581,40.373,1200,2002,6.263111725,D,D,D,0.906647602,119266.4989,5.049903375,200,29.84,25.78,21.15
11/28/2001,11377,3992,1158,1127,238,840,274,480,8432,3740,2260.794,0,3313.014286,0.33,8432.279175,3066,1782,1415.423,22,2905.314286,0.6,3181.887502,815,1101,260.424,17,577,0,831.6333329,18822,3629,4035,26486,18996,12373,19863,42.5,105.963,40.698,1200,2002,6.263111725,D,D,D,0.906647602,121735.4532,5.498406274,200,30.75,27.85,21.86
11/29/2001,22541,4349,835,1333,771,736,213,370,9538,3410,2272.949,0,3297.785714,3.26,9538.145844,3573,2439,1417.495,6,2875.985714,0.56,3489.633335,986,771,260.837,7,577,0.4,986.2208337,20189,2307,2495,24991,16836,10216,18371,42.422,105.625,41.023,1200,2002,6.263111725,D,D,D,0.906647602,125186.8264,5.893454086,200,33.63,31.95,23.53
11/30/2001,15767,2469,1172,1252,310,940,310,1253,9207,3442,2284.384,0,3282.557143,0.1,9207.145843,2190,2483,1416.92,0,2846.657143,0.04,2193.104166,1420,868,261.932,17,577,0.04,1437.062501,20185,958,1236,22379,16196,9403,15586,42.264,105.493,41.295,1200,2002,6.263111725,D,D,D,0.906647602,128134.6309,5.756650463,200,33.74,32.05,24.24
12/1/2001,41960,6998,1942,1777,605,976,330,912,25317,2710,2329.224,0,3267.328571,2.62,25316.83337,4801,2037,1422.478,0,2817.328571,1.04,4839.158338,1172,1225,261.827,13,577,0.04,1185.0625,19217,1200,1021,21438,18884,12912,15466,42.343,105.874,41.35,1200,2002,6.263111725,D,D,D,2.479725616,147044.7327,6.623950949,200,37.99,36.53,26.08
12/2/2001,50684,13642,7737,5069,2407,4350,2127,2037,30618,2835,2384.331,0,3252.1,3.21,30618.11255,10753,1348,1441.019,15,2788,0.76,10710.75418,3479,1369,266.012,13,577,0.55,3491.937504,25854,1508,1026,28388,22830,17278,22836,42.816,106.76,41.052,1200,2002,6.263111725,D,D,D,2.479725616,170310.6086,7.185232421,200,43.34,40.88,29.98
12/3/2001,33123,8881,4379,5830,2145,2536,1081,2259,21236,2401,2421.691,0,3252.1,0.61,21236.6667,7820,2165,1452.206,15,2788,0.08,7820.11251,5311,1072,274.421,13,577,0.94,5324.537507,35082,1256,1023,37361,28968,23330,31723,42.896,106.642,41.842,1200,2002,6.263111725,D,D,D,2.479725616,183031.7449,7.049675448,200,47.44,42.22,33.08
12/4/2001,18909,5373,2228,2836,2040,1328,576,1091,12568,3781,2439.12,0,3252.1,0,12568.12085,3966,2647,1454.822,0,2788,0,3965.900002,2773,1391,277.163,13,577,0,2786.425002,37167,1930,1502,40599,33944,26125,32780,42.975,106.893,41.623,1200,2002,6.263111725,D,D,D,2.479725616,186448.2785,6.838185185,200,47.51,42.22,33.19
12/5/2001,24078,5005,2692,2398,161,1786,473,1066,15928,2909,2464.943,0,3252.1,0.8,15928.09586,4555,2884,1457.103,9,2788,0.36,4043.004169,2039,1600,278.034,13,577,0.06,2052.129167,33928,4067,3523,41518,32800,25407,34125,43.134,107.711,41.405,1200,2002,6.263111725,D,D,D,2.479725616,193053.9604,6.993039629,200,50.65,43.4,35.43
12/6/2001,34186,6653,3174,2849,438,897,439,614,16353,3444,2490.548,0,3252.1,1.4,16353.18752,5344,6023,1456.849,3,2788,0.24,5897.941666,2348,1607,279.503,13,577,0.33,2360.620835,29667,6328,4124,40119,30055,18981,29045,43.134,108.353,41.295,1200,2002,6.263111725,D,D,D,2.479725616,199754.4499,7.02324844,200,51.25,44.85,36.18
12/7/2001,19918,5209,2477,2355,510,1214,411,915,12248,3659,2507.527,29,3252.1,0.01,12248.24585,4947,3150,1460.233,6,2788,0,4862.100003,1993,1636,280.211,13,577,0.01,2005.950001,26416,6584,3995,36995,27336,18891,28550,43.213,108.848,41.132,1200,2002,6.263111725,D,D,D,2.479725616,202014.9733,6.812550987,200,51.25,44.86,36.18
12/8/2001,16404,4251,1827,1928,363,1098,434,744,10611,3152,2522.169,77,3252.1,0,10611.00835,3559,1273,1464.726,21,2788,0,3559.220837,1653,1571,280.374,13,577,0,1666.179167,22296,6353,4054,32703,27896,21900,26707,43.293,109.33,41.186,1200,2002,6.263111725,D,D,D,2.479725616,202525.233,6.608174458,200,51.25,44.86,36.18
12/9/2001,15451,3520,1828,1707,322,687,360,803,8705,3421,2532.627,12,3252.1,0.14,8705.575009,3357,12,1470.418,3,2788,0.04,2884.716672,1336,1475,280.048,25,577,0.18,1335.641666,18176,6556,4063,28795,26952,22044,23887,43.372,109.844,41.196,1200,2002,6.263111725,D,D,D,2.479725616,201104.5463,6.449929224,200,51.76,45.18,36.73
12/10/2001,13609,3735,1360,1526,437,983,340,561,8819,3364,2543.375,36,3252.1,0,8818.783342,2804,3849,1469.227,27,2788,0.04,3275.537499,1642,1503,280.32,2,577,0,1642.133334,17896,6450,4064,28410,24320,15604,19694,43.372,110.42,40.969,1200,2002,6.263111725,D,D,D,2.479725616,199868.1023,6.296431347,200,51.76,45.25,36.75
12/11/2001,12028,2809,980,1359,445,618,288,500,8003,3349,2552.522,42,3252.1,0,8002.612508,2920,3661,1467.697,30,2788,0,2919.624999,1382,1739,279.612,13,577,0,1395.049999,14340,6451,3902,24693,22275,13526,15944,43.293,110.785,40.914,1200,2002,6.263111725,D,D,D,2.479725616,197877.3097,6.107538407,200,51.76,45.25,36.75
12/12/2001,10718,2950,1133,529,425,924,272,501,7323,3601,2559.821,42,3252.1,0,7322.912506,3159,2918,1468.122,27,2788,0,3159.270834,1553,1717,279.286,13,577,0,1565.641666,11895,6468,4227,22590,20900,12664,14354,43.293,110.147,40.589,1200,2002,6.263111725,D,D,D,2.479725616,195306.3568,5.924312254,200,51.76,45.25,36.75
12/13/2001,12670,3796,1387,1480,415,1131,400,419,9263,3621,2570.952,30,3252.1,0,9262.879176,2256,4005,1464.726,6,2788,0.72,2298.849997,2101,1415,280.646,13,577,0.01,2113.666668,10651,6688,4068,21407,18988,9947,12366,43.293,109.541,40.535,1200,2002,6.263111725,D,D,D,2.479725616,194803.9181,6.466582887,200,53.22,45.43,37.45
12/14/2001,26462,6249,1889,2956,624,1052,348,895,9736,3574,2583.174,0,3252.1,1.93,9735.92501,5331,2835,1469.652,12,2788,0.48,5330.525004,2754,1515,283.104,13,577,0.82,2767.241669,9830,6604,4083,20517,17813,9889,12593,43.213,109.934,40.481,1200,2002,6.263111725,D,D,D,2.479725616,194799.6472,6.7525854,200,56.56,48.99,39.88
12/15/2001,15020,2916,1698,2085,402,993,367,588,7607,3173,2591.969,0,3252.1,0,7607.145841,3043,1,1475.442,36,2788,0,2956.125005,2301,1523,284.647,13,577,0,2313.929168,10960,7138,4072,22170,19043,14346,17473,42.975,110.648,40.589,1200,2002,6.263111725,D,D,D,2.479725616,192666.8107,6.550007838,200,56.56,48.99,40.12
12/16/2001,13172,2996,2414,1739,357,945,344,554,8088,3434,2601.2,0,3252.1,0,8087.962508,2758,464,1480.138,12,2788,0.2,2843.566671,1785,1618,284.978,13,577,0,1797.879167,11282,7134,4063,22479,24138,18622,16963,42.816,110.678,40.643,1200,2002,6.263111725,D,D,D,2.479725616,191121.4327,6.553507603,200,57.31,49.1,40.26
12/17/2001,18429,7506,2415,2274,686,1466,347,625,8260,3180,2611.276,0,3252.1,0.87,8259.983342,6210,2449,1487.414,6,2788,1.32,6123.316673,2139,1639,285.97,13,577,0.19,2152.133334,16165,7057,4097,27319,24947,17679,20051,42.579,111.871,40.86,1200,2002,6.263111725,D,D,D,2.479725616,189825.3444,7.676902375,200,61.26,50.74,42.59
12/18/2001,17656,6076,3150,2372,453,660,378,634,10342,3269,2625.306,0,3252.1,0.14,10342.45835,5614,2452,1493.856,0,2788,0.04,5699.841672,2800,1602,288.346,13,577,0.17,2812.900002,18155,7083,4047,29285,23448,16125,21962,42.343,112.316,40.969,1200,2002,6.263111725,D,D,D,2.479725616,190676.5355,7.486595304,200,61.37,51.23,43.41
12/19/2001,26116,5612,2155,2505,465,940,342,411,15354,2180,2651.436,0,3252.1,1,15353.87502,4368,2802,1496.868,3,2788,0.28,4323.550003,2810,1571,290.803,13,577,0,2822.737502,15841,6737,4076,26654,24130,17577,20101,42.107,112.748,41.078,1200,2002,6.263111725,D,D,D,2.479725616,196496.5837,7.541997445,200,61.69,52.63,43.41
12/20/2001,37388,7387,3072,3182,996,1211,542,928,18520,2083,2684.039,0,3252.1,1.57,18520.34586,6117,2936,1503.597,6,2788,0.92,6334.537506,3342,1449,294.558,13,577,0.39,3355.145837,14677,7075,4065,25817,24743,18275,19349,41.716,112.964,41.295,1200,2002,6.263111725,D,D,D,2.479725616,205192.1004,8.235737521,200,64.34,54.91,45.5
12/21/2001,33819,5402,2423,3663,687,1476,469,842,14158,351,2711.425,0,3252.1,0.52,14158.10836,5238,3930,1505.845,0,2788,0.08,5063.366669,3722,1925,298.123,13,577,0.51,3735.35417,19049,7100,4035,30184,26835,20629,23978,41.482,113.6,41.186,1200,2002,6.263111725,D,D,D,2.479725616,209090.6037,8.068665396,200,65.15,55.49,46.73
12/22/2001,35930,5452,2605,3125,781,995,492,548,18767,245,2748.163,0,3252.1,1.05,18767.07503,4395,1470,1511.561,0,2788,0.44,4351.816672,2871,1376,301.089,13,577,0,2884.358336,21801,7120,4070,32991,31836,28745,29900,41.327,114.206,41.35,1200,2002,6.263111725,D,D,D,2.479725616,217403.1486,8.266605434,200,66.47,57.01,47.93
12/23/2001,36289,5839,2926,3778,554,1449,446,697,18691,0,2785.237,0,3252.1,1.66,18691.47503,5547,1747,1524.532,3,2788,0.04,5487.545844,3379,1209,305.393,13,577,0.7,3391.933337,26363,7108,4062,37533,35232,32276,34577,41.172,114.644,41.459,1200,2002,6.263111725,D,D,D,2.479725616,225224.4662,8.058607271,200,67.23,58.7,49.28
12/24/2001,23306,4351,2110,2697,532,1221,375,316,13391,424,2810.957,0,3252.1,0,13391.16669,4293,2024,1528.897,24,2788,0,4248.687504,2507,1366,307.657,13,577,0,2520.433335,26870,7225,4065,38160,36138,32324,34346,41.017,114.988,41.623,1200,2002,6.263111725,D,D,D,2.479725616,227354.4096,7.816849053,200,67.23,58.7,49.28
12/25/2001,18300,3803,1654,1733,407,1350,395,518,11242,727,2831.813,0,3252.1,0,11241.90002,3450,2452.5,1540.814,6,2788,0,3494.154177,1897,1897,307.657,13,577,0,1910,25071,7214,4049,36334,36204,31127.5,31257.5,40.785,115.223,41.733,1200,2002,6.263111725,D,D,D,2.479725616,227228.5891,7.582343581,200,67.3,58.72,49.28
