datetime,ORO_cdf_inf,SHA_cdf_inf,FOL_cdf_inf,ORO_cdf_snow,SHA_cdf_snow,FOL_cdf_snow,cdf_year,cdf_month,cdf_day
2/10/2002,3386,7822,2688,93,76.74,68.45,2002,2,10
2/11/2002,3479,7657,3502,93,76.74,68.45,2002,2,11
2/12/2002,3614,6507,2999,93,76.74,68.45,2002,2,12
2/13/2002,3079,6951,3124,93,76.74,68.54,2002,2,13
2/14/2002,3456,7280,2556,93.09,76.74,68.6,2002,2,14
2/15/2002,2811,7506,2830,93.15,76.74,68.61,2002,2,15
2/16/2002,3276,7902,3004,93.85,76.85,68.84,2002,2,16
2/17/2002,3240,7199,3517,94.24,77.12,71.14,2002,2,17
2/18/2002,3435,7402,3416,94.27,77.35,71.33,2002,2,18
2/19/2002,5015,13571,3786,96.7,79.06,73.94,2002,2,19
2/20/2002,9333,18595,11558,98.02,82,76.19,2002,2,20
2/21/2002,7559,15202,7822,98.02,82.13,76.25,2002,2,21
2/22/2002,6815,15430,5750,98.04,82.13,76.27,2002,2,22
2/23/2002,7222,14851,5228,98.45,82.35,76.3,2002,2,23
2/24/2002,6261,13891,5045,98.45,82.39,76.3,2002,2,24
2/25/2002,5526,10020,4433,98.45,82.39,76.3,2002,2,25
2/26/2002,5540,8945,4238,98.45,82.39,76.3,2002,2,26
2/27/2002,4761,11264,4411,98.45,82.39,76.3,2002,2,27
2/28/2002,4724,8556,3492,98.45,82.39,76.3,2002,2,28
3/1/2002,4331,8917,4334,98.45,82.39,76.3,2002,3,1
3/2/2002,4250,9782,3435,98.45,82.39,76.3,2002,3,2
3/3/2002,3856,9193,2399,98.45,82.39,76.3,2002,3,3
3/4/2002,3799,8051,2105,98.45,82.39,76.3,2002,3,4
3/5/2002,3829,8018,3076,99.01,82.44,76.84,2002,3,5
3/6/2002,7806,10213,6421,102.19,83.05,81.14,2002,3,6
3/7/2002,10140,12022,12886,105.93,83.65,85.1,2002,3,7
3/8/2002,8445,11243,10186,106.66,84.05,85.96,2002,3,8
3/9/2002,7379,10153,6197,106.89,84.2,85.96,2002,3,9
3/10/2002,8024,12264,5686,108.98,85.93,87.37,2002,3,10
3/11/2002,6756,11489,5730,109.06,86,87.64,2002,3,11
3/12/2002,6417,10189,4506,109.09,86.07,87.68,2002,3,12
3/13/2002,7124,9958,4164,109.19,86.07,87.68,2002,3,13
3/14/2002,5947,10494,4530,109.24,86.08,87.68,2002,3,14
3/15/2002,5903,10576,4912,109.28,86.08,87.69,2002,3,15
3/16/2002,5103,9978,3817,109.43,86.12,88.05,2002,3,16
3/17/2002,5041,8593,3305,109.83,86.19,89.02,2002,3,17
3/18/2002,4700,7901,3089,110.01,86.22,89.25,2002,3,18
3/19/2002,4976,7398,3492,110.01,86.22,89.25,2002,3,19
3/20/2002,4724,6861,3569,110.01,86.22,89.25,2002,3,20
3/21/2002,4401,6328,3583,110.01,86.22,89.25,2002,3,21
3/22/2002,5349,8880,4497,111.19,86.31,89.79,2002,3,22
3/23/2002,6264,13192,5783,113.29,88.75,93.24,2002,3,23
3/24/2002,5571,10557,6761,114.27,89.31,94.74,2002,3,24
3/25/2002,5931,9265,5992,114.27,89.31,94.74,2002,3,25
3/26/2002,5371,9154,4613,114.27,89.31,94.74,2002,3,26
3/27/2002,5067,8276,4796,114.27,89.31,94.74,2002,3,27
3/28/2002,5270,8928,5918,114.27,89.31,94.74,2002,3,28
3/29/2002,4860,9301,4700,114.27,89.31,94.74,2002,3,29
3/30/2002,6778,10205,4688,114.27,89.31,94.74,2002,3,30
3/31/2002,6166,8627,3852,114.27,89.31,94.74,2002,3,31
4/1/2002,6491,6532,4797,114.3,89.31,94.74,2002,4,1
4/2/2002,7110,7382,5508,114.3,89.31,94.74,2002,4,2
4/3/2002,7733,7622,6381,114.3,89.31,94.74,2002,4,3
4/4/2002,7716,9349,6338,114.38,89.31,94.74,2002,4,4
4/5/2002,8143,9373,7173,114.38,89.31,94.74,2002,4,5
4/6/2002,6560,9100,4892,114.38,89.33,94.74,2002,4,6
4/7/2002,7148,9538,4580,114.38,89.33,94.74,2002,4,7
4/8/2002,6463,7724,5330,114.38,89.33,94.74,2002,4,8
4/9/2002,6498,8611,6134,114.58,89.56,95.08,2002,4,9
4/10/2002,7246,8309,5211,114.75,90.11,95.11,2002,4,10
4/11/2002,7203,8494,5594,114.75,90.11,95.11,2002,4,11
4/12/2002,7006,9660,4554,114.75,90.11,95.11,2002,4,12
4/13/2002,7339,8739,4754,114.75,90.11,95.11,2002,4,13
4/14/2002,7596,9945,5051,114.75,90.13,95.11,2002,4,14
4/15/2002,8187,7777,6416,115.16,90.16,95.24,2002,4,15
4/16/2002,6308,8311,5491,115.97,90.18,95.53,2002,4,16
4/17/2002,6177,7639,4134,117.04,90.71,97.42,2002,4,17
4/18/2002,5270,7373,3778,117.4,90.85,98.01,2002,4,18
4/19/2002,7658,7512,3491,117.54,90.92,98.01,2002,4,19
4/20/2002,3732,6600,2909,117.54,90.92,98.01,2002,4,20
4/21/2002,4743,8476,2552,117.54,90.92,98.01,2002,4,21
4/22/2002,4670,6626,2763,117.54,90.92,98.01,2002,4,22
4/23/2002,4230,7042,4293,117.54,90.92,98.01,2002,4,23
4/24/2002,4430,7031,4117,117.54,90.92,98.01,2002,4,24
4/25/2002,5293,7125,3916,117.54,90.92,98.01,2002,4,25
4/26/2002,5168,6906,3674,117.61,90.92,98.18,2002,4,26
4/27/2002,5347,6393,3685,118.5,90.96,98.81,2002,4,27
4/28/2002,4823,6814,3306,118.54,91.75,98.95,2002,4,28
4/29/2002,4549,6192,2806,118.86,91.77,99.28,2002,4,29
4/30/2002,4519,7823,3573,119.31,93.15,99.77,2002,4,30
