datetime,PAR_fnf,CNS_fnf,DNP_fnf,FOL_fnf,ISB_fnf,KWH_fnf,EXC_fnf,MIL_fnf,yuba_fnf,NHG_fnf,NML_fnf,ORO_fnf,PFT_fnf,SHA_fnf,SUC_fnf,YRS_fnf
3/14/2009,28.43158073,34.62647413,66.88516224,123.3218483,15.56555029,13.06388856,32.82709612,44.1449822,60.11546914,25.89567867,46.43350826,183.5611686,32.42696164,326.8076194,3.011109359,104.8522782
3/15/2009,28.17096815,32.09564317,67.27021063,120.4084657,17.83322251,12.31403363,33.60109301,45.15442452,59.29408479,24.78414722,44.170012,191.4131915,32.71913744,427.2078521,2.866035602,104.6791204
3/16/2009,31.37527581,33.64074728,74.50703594,140.3209041,23.48120349,13.47230159,34.62694111,50.98938302,87.69341824,24.4515725,49.07198381,355.2168953,35.79743643,1146.199586,3.069262664,136.6653175
3/17/2009,34.92844066,35.70762865,85.67548731,185.5031881,30.47826527,15.96585688,38.77982083,62.18932782,119.5636696,24.42372277,57.67792252,379.0243608,43.71980527,703.8703083,3.582812116,175.5546633
3/18/2009,37.83090684,34.1996677,100.8088172,181.8561254,35.2744441,19.61131007,46.87332781,79.03285946,103.0625002,23.4955816,69.96398988,330.9694398,57.47094123,513.9748829,4.322915204,151.5447829
3/19/2009,44.87790433,35.51403178,125.0255387,203.5608915,43.81755507,26.13016753,56.52000916,98.52653254,118.2165865,22.75988792,88.77020307,375.2896579,81.44948501,539.1092124,5.419549834,166.1470138
3/20/2009,49.32446236,35.22930302,130.2131589,198.6551642,51.37528106,30.11456844,62.09042408,105.2007515,115.2317224,21.97730465,97.49926791,381.9993398,95.57863819,530.0746599,5.747455647,160.9706707
3/21/2009,51.58792086,41.65979805,146.854882,198.674937,42.80978022,30.08940165,71.83061958,111.7775464,109.7318594,22.44596859,99.33073725,384.1050653,92.75471823,788.9571779,5.419544224,162.9885582
3/22/2009,70.12391833,75.94828666,168.0724573,250.1333445,29.65694836,53.36181968,89.78859351,125.7495297,106.2784305,69.41242976,112.0814144,358.2625274,119.0917368,682.3255199,8.461977326,178.5371967
3/23/2009,47.9535196,50.65139724,112.8968902,165.1118803,20.99172031,32.74783476,57.18759828,79.72025657,72.2669756,48.52823467,77.15776765,241.3715283,72.02704134,438.349694,8.444113289,121.6010798
3/24/2009,42.91360003,45.21615145,101.244868,148.414948,22.39462299,25.27362697,52.56452212,70.70232138,68.03288005,32.28261019,69.10811175,224.0694514,57.86864965,448.6693495,6.243960491,111.9500379
3/25/2009,40.62167066,43.16064236,93.34004743,152.1310155,19.64895936,20.3897799,44.67127822,65.4575046,76.15578583,27.05490025,65.75111915,251.4335199,51.34984966,401.4148297,5.527883299,114.3721194
3/26/2009,37.60915246,35.70365807,93.87171164,137.3141832,18.99751067,19.10102098,42.85971492,63.38918243,73.83114272,22.8141748,65.33931073,258.160391,55.13224632,375.698416,5.025072688,108.9245597
3/27/2009,37.93436419,33.11485876,100.17216,126.9101341,20.20798604,19.73030344,43.83629848,63.85403648,75.8937726,19.70733478,67.92562017,263.4634844,59.09649453,372.937833,4.774876738,109.2934644
3/28/2009,42.79847253,33.79318518,107.0350644,137.9417301,20.27134813,20.85275623,46.49643209,67.17493147,92.08556306,17.94518516,75.97359658,304.9672757,61.97080801,387.2956195,4.638478184,128.1449926
3/29/2009,41.44098583,30.69569144,98.42134019,127.3425606,17.44288567,21.68316835,46.761092,68.32301559,77.52795512,16.6211953,72.31946273,267.5829262,61.34521455,350.1947666,4.620067843,112.0741734
3/30/2009,32.90741787,26.74321029,82.44728409,104.1555645,14.70023143,19.8241983,40.14942232,61.27482068,60.94836752,15.17991041,58.74425398,205.7506484,54.89890909,281.6945542,4.17711784,89.5604808
3/31/2009,30.81247522,26.62563522,81.38842507,102.4653696,13.79157871,18.07890055,38.49838658,59.45495317,66.25692929,14.4857108,58.33649959,216.8682839,54.21714769,274.5514495,3.634600747,94.18266107
4/1/2009,39.23152214,28.42498319,96.3457636,156.3339137,21.68933619,17.48052859,52.06213531,82.04113659,68.81370607,55.91370478,60.38773698,227.2367964,80.00057847,227.5134135,4.234336843,127.1596893
4/2/2009,42.87761299,29.41656251,108.620653,169.7228872,25.02051047,21.65089672,59.70994468,93.97097477,71.29939846,51.79952215,68.74097682,246.524138,93.19122246,229.2247934,5.253202522,133.0755405
4/3/2009,39.38112843,26.21890527,96.37237912,156.0223031,24.06984204,21.13925322,54.60113622,86.6819646,61.25044492,50.23975314,62.70754687,215.1380385,87.0707187,213.4239283,5.192257713,116.442721
4/4/2009,32.04770997,22.66744928,76.0199581,128.8947504,19.91410021,15.73881059,41.95874889,67.53479127,50.05367329,47.54910627,49.17372093,174.5467577,70.64248783,189.4731686,4.040787338,96.87844298
4/5/2009,32.43785868,23.53779563,78.61512541,132.9103375,21.41088801,14.89442482,41.89340936,65.9565057,54.05885871,45.15829635,51.56065144,189.8889519,64.29726114,201.4140522,4.289398522,101.5920408
4/6/2009,38.41327868,25.41854597,96.59257572,158.4630478,27.17357986,18.49473963,54.29788821,81.236673,66.02081374,41.24014167,64.33429993,233.5031804,65.19911314,235.9243475,5.634005873,120.8017125
4/7/2009,45.6283392,27.36098253,115.9650157,179.3264347,29.47090377,23.25629293,66.37348145,97.25129832,69.51711767,40.10185263,78.45263322,249.4820736,76.58388778,269.3205766,6.432976064,128.7263933
4/8/2009,61.07861601,41.26229756,156.3057613,219.5008754,27.08410985,56.19329002,96.54205288,137.5161388,90.6303882,216.3277911,97.75585434,279.471209,132.4456177,323.3809956,17.65716675,169.8387754
4/9/2009,57.55167347,48.71326415,139.6284424,246.1128377,29.09695274,30.11074096,79.59329398,105.6073993,94.71461352,173.9631121,89.4885974,288.9431315,95.26214522,435.3350336,11.74568328,183.0100862
4/10/2009,54.40826668,47.63960297,131.7058513,215.562102,21.59212051,45.71112574,79.14275769,105.0539229,86.60088969,161.6426311,79.16129218,302.9829414,99.42529167,439.002585,20.98430054,164.4212757
4/11/2009,48.06490907,39.97266608,126.5000838,190.3282771,22.38036782,30.53895323,69.92285844,94.62701434,82.69945805,133.2582463,73.11904775,296.5518974,82.32119442,365.1581763,16.60816575,151.7019988
4/12/2009,44.38480334,35.74200922,110.8817115,185.9567547,25.89323199,23.44797842,61.34196892,83.63569842,82.71860796,95.91957443,70.77953321,283.034162,73.18081903,327.2668594,12.31029897,147.8712452
4/13/2009,48.82130991,35.95265001,109.9016982,198.8331293,26.25245657,23.69380923,63.14425876,85.90204159,84.45519641,75.65876447,79.48254691,286.1347113,86.87742054,324.9071156,10.30863351,151.8656674
4/14/2009,45.41290303,30.95010281,104.771691,176.0675355,26.99902575,26.48281069,63.91480911,88.82736058,69.48363348,63.43690988,72.45413436,231.8183344,86.74449807,258.5095912,10.07975186,128.2830813
4/15/2009,35.42486,25.84013716,83.48002181,139.0286707,22.31554421,21.96783495,50.17307661,72.91652996,52.64977212,55.2053476,54.40497028,180.0257369,70.39380316,207.7381717,7.799702738,99.54035385
4/16/2009,30.88551811,23.90071341,73.13933399,124.2668084,18.71071301,17.08985943,41.7687725,60.84027373,50.45080945,50.21580375,46.55171735,175.738159,57.48935274,195.838949,6.259134163,93.13573581
4/17/2009,30.29453907,25.36208596,78.89075656,139.8358733,17.36673508,16.24390855,41.41947367,58.75505443,63.23325824,44.73692028,48.18864466,204.0971377,52.08769094,222.3237998,5.656771059,109.3940994
4/18/2009,38.77888426,24.01928984,99.93731996,182.6201205,21.07711331,21.49517965,53.84803557,76.84003429,88.19737179,41.99787335,68.45284005,264.3349361,56.15309408,289.6867076,5.970816354,144.4510096
4/19/2009,54.26688701,21.51005675,130.5525797,240.2909152,30.34448393,32.40002426,82.05512379,112.0147029,113.8060731,37.39950007,96.69099822,321.2780707,79.96457427,345.1034544,7.420503329,184.8286374
4/20/2009,66.56237804,21.01904641,167.0293817,302.2480885,43.30803061,46.01385845,108.6476559,151.8794611,135.8971619,34.10486972,123.496587,359.2482715,115.7998386,390.2381698,9.059221148,225.1276879
4/21/2009,70.95805033,20.37937238,205.1203646,333.9040087,59.07438874,54.13822574,125.1668989,190.8627054,155.0395204,30.51291237,145.1778943,392.4681601,157.0762434,419.269459,10.04453056,257.7685333
4/22/2009,75.02009182,19.16222391,225.6910856,330.1593467,71.94292337,59.6272044,140.9379051,231.2471809,152.7150976,26.97517789,160.228826,394.5257481,206.7553384,450.6213628,10.52162979,256.2007177
4/23/2009,70.79853575,18.2598398,215.1181828,296.846832,66.1253682,58.1375885,130.3583542,221.5350817,134.0002335,23.65235115,148.6375362,374.251155,208.8745416,362.0445587,9.653554439,232.6622974
4/24/2009,56.3754958,15.91691469,162.0126811,234.9193878,49.56429985,42.72518166,94.32729155,159.4078552,107.6131459,23.71863194,115.2200864,300.4049996,153.6059818,260.5966536,7.758919391,186.2267612
4/25/2009,44.00863744,14.14150474,122.7961545,195.1201271,36.92936506,30.84513602,64.19768058,107.9644512,91.53560165,23.45383512,90.90231814,246.6593849,101.254013,220.0510646,6.314063856,156.1270085
4/26/2009,45.31700736,14.1299909,125.4295681,195.1306313,33.57235164,29.21725368,61.39368005,105.5739287,88.55190339,22.09729745,95.60745686,233.3314309,98.11912365,207.4542854,6.243548217,152.5063867
4/27/2009,48.16087443,14.19913334,133.8973745,195.9067932,30.33842568,32.2565541,66.92738682,114.7626574,87.8036605,21.75894337,102.7606813,224.5603572,113.7712234,204.9709438,6.238265882,150.3975573
4/28/2009,43.16682656,13.19127674,123.1486002,168.3995063,28.02638199,32.76183091,64.32188507,113.6326617,76.18352329,20.68674842,91.10980504,201.6664277,117.4509163,192.6490785,5.336865218,129.6441362
4/29/2009,38.5453344,12.80914585,123.5228462,151.3656787,31.79916755,33.57417129,61.30227116,112.4825548,69.51393863,20.08562361,83.11919442,183.9281457,124.7123776,174.4369041,4.875579374,117.5391913
4/30/2009,46.70887939,14.13074363,155.8946954,172.3148157,44.89448741,40.20296281,74.78139557,139.7086429,76.65044448,19.58430806,98.00804952,187.2183052,163.1004025,166.2091756,5.127619082,132.0121444
5/1/2009,70.16050784,24.25048069,219.0644055,238.6569584,70.80649804,48.18942459,101.8361402,202.2206203,115.5836446,94.79735986,149.4980774,238.5773144,203.5407346,149.0841054,17.5494045,198.4995453
5/2/2009,176.3409906,110.88503,478.4287299,685.7200652,63.05744953,92.01168781,226.0413645,367.6502594,285.9227146,360.8634449,335.4201289,549.6438454,293.8381055,300.9655128,57.5169119,523.1225571
5/3/2009,397.0332018,231.4287378,911.9546361,1516.889457,54.56921505,69.01858081,434.5522073,516.8079679,548.9796398,998.4057328,675.9279827,1053.150245,278.0856683,771.0729342,41.60092098,1055.382079
5/4/2009,150.929164,79.56342234,368.3527695,548.5361277,46.93586245,55.96861319,191.4276623,312.8459688,241.1692392,386.7439667,278.0311247,538.8836841,211.1441651,484.0609203,35.56813676,428.7319165
5/5/2009,305.1578523,204.9504992,587.2491022,1421.253356,46.06154806,60.04004907,288.3372133,386.6581054,644.5733613,1034.200104,522.8001467,1252.59393,223.3397795,696.9726446,31.33056727,1181.486559
5/6/2009,158.6228675,80.68157733,316.1057172,608.494243,49.38588149,62.20969703,178.9453586,311.850034,292.2712329,351.4572127,275.5005034,638.7554967,228.6790491,532.2456899,23.54434789,504.7887633
5/7/2009,151.7325921,69.36143961,277.0685826,590.7308423,48.39144517,59.2239547,160.3068066,290.6294191,254.127145,244.1571987,259.016528,554.3645336,224.0662732,414.7954218,18.81590488,465.4833073
5/8/2009,118.0687471,44.55523328,241.8112733,403.989363,49.81582384,55.42744892,153.6372604,296.7434338,165.371594,162.2253543,203.7335046,376.2871756,239.8858657,286.4896784,15.91631123,312.0527136
5/9/2009,118.5687123,35.42521315,242.0655556,380.6675277,54.0191561,55.26415341,159.385623,313.6284533,151.2627676,123.1909452,194.7090313,334.842251,263.3493437,251.4491795,13.75257782,290.4451534
5/10/2009,125.597802,30.181492,250.3526224,383.1416935,64.39841749,60.2927924,167.3804268,309.3349417,150.7776698,100.7089938,198.8150981,313.7580659,291.2909168,242.6782991,11.901868,293.1373771
5/11/2009,118.9942053,26.48754092,267.7417518,376.551674,71.53391176,53.93635488,174.8466799,298.1249071,141.6769816,86.2221758,201.2932238,287.611719,320.5552872,232.3482826,10.39674449,280.7333839
5/12/2009,108.1062725,23.71900155,266.1704154,343.2984806,61.37946117,45.14865128,175.2626435,280.2039486,124.213805,77.2694344,181.0022403,241.6809702,338.7902291,195.9296498,9.325102715,255.1071593
5/13/2009,106.6389485,21.54934977,265.7520848,322.1012476,60.73567113,42.87041549,181.6988037,281.9598057,117.1820744,68.29654272,175.4926149,214.545119,358.8310352,184.9788014,8.440713755,239.7240014
5/14/2009,115.7500976,20.36791297,299.020449,330.4529477,61.26723728,44.23331572,203.3828086,295.404341,122.0262564,61.85616132,186.8419095,209.8307703,364.8649621,221.0863472,7.688998047,247.6428937
5/15/2009,134.0534444,21.38860665,343.815527,396.7331095,65.28960981,50.22107927,223.345684,329.3377972,141.7690499,56.7874103,211.6212329,222.1955162,417.6150679,240.0227883,6.969241509,298.122005
5/16/2009,133.7021776,17.85124142,393.5556584,442.0199766,73.19951699,56.37105012,229.8461831,359.6002699,145.9262024,51.69760304,210.3936709,230.5409075,478.953489,248.8129826,6.369062605,329.0739463
5/17/2009,144.0565612,13.64573865,461.0675445,459.9432185,81.8704577,54.07333762,244.3257557,386.5587866,161.8321169,44.94389182,233.7548042,253.304106,480.7651324,239.9838212,5.855412163,380.5444517
5/18/2009,150.0310988,11.58791074,432.9501435,440.6541234,85.13907994,53.24026899,253.5121478,412.1294682,161.4824121,40.99755904,251.7090431,250.3470238,510.1113939,231.0609371,5.248187047,353.4604865
5/19/2009,159.824413,10.69117158,392.9504275,384.3551522,73.6525401,49.57654853,265.1677017,431.0009799,150.9943602,35.07594284,260.1045527,224.8245351,513.5865755,207.249315,4.825456246,318.1991868
5/20/2009,150.297773,9.509235019,349.1897685,328.7929022,77.43458768,49.44683384,252.4474575,397.4939012,126.2079972,32.2405734,230.17979,191.1900387,464.1896475,167.5893564,4.588251871,278.7210409
5/21/2009,157.6354381,8.592174876,370.6833895,328.6772061,67.84125855,53.87831466,266.1989638,424.3299407,119.0834093,30.5929186,249.3417631,180.0857686,418.529105,153.602259,4.00636125,278.1862952
5/22/2009,171.0692904,8.129300987,407.3465651,326.2391159,52.79003327,61.59685902,287.1927716,442.3626839,104.0201046,28.76949785,258.7388255,176.119028,392.7001961,149.9677713,3.986501877,267.5887686
5/23/2009,166.906356,7.919554837,384.9104348,277.7798393,55.583883,53.61155128,273.8823756,410.902529,85.32519147,28.12715943,230.4872104,164.1278202,355.0556798,157.5174422,3.889143112,227.5227604
5/24/2009,149.3286696,7.513037023,350.964793,253.5460302,47.1687911,47.03491756,258.4916137,411.8233305,90.2078282,26.85230772,201.6028018,222.2007393,362.6980149,191.4769969,3.869487618,212.8635524
5/25/2009,146.2044989,7.995537277,396.527948,258.267755,53.63289454,50.28783863,226.852095,453.9125063,79.28537444,25.80268265,198.0468156,222.8931124,384.1165284,153.8490149,3.8592305,185.3760434
5/26/2009,141.1488335,8.07537159,384.7199733,242.8381412,58.32835809,62.98418577,207.0347553,459.8972899,48.72809504,24.58259966,184.8823006,175.5961041,361.7397171,138.9480345,4.739080431,140.1377916
5/27/2009,154.3725201,7.265948194,365.259997,210.6375939,55.45809879,69.55010307,214.0087991,472.6626984,37.25195492,22.23865218,183.0975341,157.9144688,325.8434957,136.8217543,5.305278366,121.9050814
5/28/2009,151.9006352,6.442471416,383.0858051,153.0533837,53.01158329,56.23051197,187.4957095,489.7555722,31.41913146,18.11314133,209.6799534,140.8633314,328.0721723,141.4518183,5.515553281,116.346702
5/29/2009,138.9595048,6.473340207,444.2754337,143.202854,53.70590786,42.77198591,193.9606391,507.977013,27.4375746,17.38367381,266.0499411,122.7605609,343.8888877,125.7048351,5.537623297,108.8478876
5/30/2009,109.0517117,6.803557008,430.4201315,147.1922658,56.57979329,34.28092981,160.1877131,455.5624313,23.88242061,16.75670113,228.6278319,98.33686408,334.142923,111.6962191,5.505484676,99.90948066
5/31/2009,87.08478842,6.089662282,371.9856235,118.9840663,44.78525877,25.14891667,119.4365297,368.6056395,21.47497938,15.74716705,166.8381796,79.09769652,310.9929711,108.0167094,4.871367048,92.28432038
6/1/2009,65.70164624,5.693310404,253.3356467,195.9824588,44.15269022,24.88946647,98.68747231,283.9930956,18.53197534,49.30619042,120.9725504,136.3530338,211.6012964,190.5214665,3.675322285,150.9154887
6/2/2009,48.50124996,5.338188779,224.8072517,164.6169795,42.89688884,22.02648205,90.3421597,248.7959399,18.62457201,47.96014536,93.03373736,168.9097081,167.1998851,187.2623431,3.430128162,163.9130738
6/3/2009,50.30390856,5.729302896,212.7382349,185.0596113,38.73216489,21.21813188,90.72669857,228.8091966,22.55469702,48.97070795,86.93190936,360.8178358,152.1448936,258.6466174,3.135555636,156.9244203
6/4/2009,57.55583323,8.26722201,182.1186395,274.2433053,33.88482169,18.72939408,82.82464245,185.0732038,28.09089461,115.1525504,88.99411283,398.8051136,129.7503869,697.8672152,3.05145383,191.3990803
6/5/2009,91.4928035,26.88330129,196.9096104,379.7597063,33.2542394,32.81236043,101.6681913,175.9655456,48.18507101,533.7239673,129.5651123,348.6129834,129.397457,361.8260907,9.666144154,249.5603841
6/6/2009,105.9731055,36.12815095,201.3573485,654.025127,37.91749054,43.96937971,110.9991736,193.6234924,98.67774452,493.7890237,160.0913968,482.1791389,149.317876,361.7679969,11.05251446,409.8971901
6/7/2009,76.58195798,21.1817933,167.8210621,374.8045929,48.68295109,49.01895785,91.98206439,200.4099361,47.88546182,275.1795848,119.9572694,287.6209024,170.2716646,254.1188539,10.41974847,203.2852114
6/8/2009,59.60831288,15.35528816,167.7290486,295.0254355,83.7770519,48.72402984,91.4886493,231.3003121,36.11709109,186.9492213,105.31994,219.6730661,196.9185539,196.8788307,9.093679102,156.9681732
6/9/2009,45.81842791,11.71152177,149.3166883,219.134455,75.35478235,40.5256324,79.286911,197.1907478,27.81634262,143.2093106,82.21550978,177.2813743,165.7170942,193.290574,8.226702864,119.6496202
6/10/2009,39.3648172,10.27640452,134.2125032,191.9503407,63.70008665,32.72990201,65.13740483,169.6395602,25.41342056,120.9984018,68.60816783,155.8297605,139.1630948,286.0449392,7.124321235,105.1954481
6/11/2009,39.08701827,10.56554374,129.7370811,213.2434481,61.14423543,31.6013506,62.15147019,163.9474175,30.50890854,108.3213801,65.13286296,174.6441947,127.2817746,363.0308503,6.584316049,119.970822
6/12/2009,35.0365501,9.335475284,136.7005793,186.5619141,54.55743691,28.58275867,58.47279627,162.7645677,26.22126835,94.88047643,58.86597027,179.6103395,120.7326734,424.9085203,6.152085484,102.3950851
6/13/2009,29.62400027,8.121468177,143.8106796,156.1394531,51.45450928,25.1283637,53.70604467,144.7737476,21.54687046,92.62654734,52.08366149,153.9010302,114.2006211,416.0179284,5.755755478,85.5009358
6/14/2009,28.4258981,7.41579117,141.3753699,149.7464684,46.67326865,23.09837948,55.06773008,133.1290947,20.54973016,78.24738987,52.22929857,139.7046015,107.1155737,347.4264322,5.329335985,80.2364359
6/15/2009,30.49428096,7.243883504,158.9365857,159.0388488,45.72790397,26.76102574,58.35145314,159.9838549,19.37553032,67.67328105,55.84504318,131.1140915,152.5016074,332.953876,5.139543125,77.05889109
6/16/2009,30.54287804,7.245025382,225.1871561,150.2655471,62.15856287,45.18504124,98.31334138,266.455786,17.49811297,61.21359601,62.72746312,124.9231522,214.315922,266.1995542,6.571445339,69.63661728
6/17/2009,31.261404,7.281909917,215.3242201,154.1509413,65.05905953,49.07774229,90.3137,260.7127672,17.76906543,52.86961474,66.11078268,110.8048619,210.7147252,202.5871632,6.993256133,69.3637926
6/18/2009,24.18940494,6.368335918,209.141778,123.1623845,64.76839044,32.29739536,65.68999271,217.4997387,15.03532983,48.87265744,47.07268883,99.6141125,161.4288689,174.5071484,6.234718231,58.11133869
6/19/2009,20.80104081,5.51665977,206.7841259,108.3109507,56.70838403,23.28518308,59.85573588,207.0219955,17.09903991,47.59781954,40.0356759,100.5524797,138.2416976,159.0248871,5.208378521,58.72881885
6/20/2009,17.77097737,4.591893285,181.9234083,108.8200437,41.55300535,18.64958162,51.75142997,165.8737815,28.87825274,40.26212023,35.20348281,133.2686551,117.0113794,202.1407774,4.341690168,98.66368814
6/21/2009,16.26144359,4.322333589,140.5670535,112.7996228,33.39849639,16.34308329,44.78829058,124.7320735,24.37517902,38.88564003,31.09092815,140.8432484,92.64048232,357.0509363,3.886214367,86.95360161
6/22/2009,15.17765722,4.039416524,136.6862867,100.9921509,28.15758707,14.24669859,47.45383634,116.8123893,18.28996708,38.62374782,27.89202614,134.7697305,74.80362072,209.3795142,3.533915234,65.75839216
6/23/2009,14.7698158,3.867718941,136.9445058,94.80460331,24.69133088,12.61935658,45.3568085,118.9956498,17.35625136,36.75960341,27.53083762,114.4644758,67.19019944,154.6998808,2.843463411,58.8637134
6/24/2009,14.65678194,3.633000492,127.3576562,96.91758909,21.82385119,11.02721815,31.47367388,87.84023146,16.52301227,28.35893529,26.2814639,102.6077396,58.75379184,131.4883425,2.582178998,54.86372926
6/25/2009,13.16450603,3.438098051,126.4357952,81.27098544,20.0868005,9.956653369,26.18271503,81.14324354,13.683815,23.36562506,25.86706367,87.99560064,62.84397526,116.933302,2.538224102,46.48614364
6/26/2009,12.87785566,3.260338328,138.337371,71.78022701,19.0900425,8.742062919,24.35128689,76.4241934,11.9006774,17.63936752,26.57772853,75.56098717,62.0985443,105.4290209,2.36360231,41.95861595
6/27/2009,10.87174264,3.125471478,121.2233475,59.98313391,17.86660788,8.225217785,21.71375234,61.37170848,9.377670787,13.97443471,21.18811179,66.86253852,48.73786439,98.61006834,2.114395603,31.55930802
6/28/2009,9.544263268,2.98395275,95.37179387,50.35043981,16.88445618,7.693374367,19.78612843,56.2174929,8.496442433,10.12174112,18.24413022,58.5789942,43.32149315,95.6061252,1.802212763,27.40940476
6/29/2009,9.00719801,2.527882905,71.08283435,47.4903896,17.65293968,7.343286426,18.12645157,49.95562631,7.928010031,10.12174112,16.74739606,50.42378746,39.56876406,92.40760196,1.694900354,26.34806243
6/30/2009,8.414188271,1.888956348,61.17602576,45.99004735,20.65639699,7.091467144,16.14147176,44.88682392,7.445998348,10.12174112,15.09409709,44.55796735,37.45879006,77.99053348,1.569805907,25.43216466
7/1/2009,20.25984039,1.803651025,145.1073329,70.28050783,62.89888742,15.35853478,26.04222222,91.44372265,6.214934455,19.2908349,38.70552969,134.9030524,80.88038256,439.2931042,3.340669012,66.20739098
7/2/2009,22.28410059,1.780198612,154.0159604,70.80581684,108.0915609,20.56842115,28.19672057,98.54057038,5.707344853,17.44924405,41.52799037,120.9041478,96.02727276,288.1185277,4.228336692,59.03808616
7/3/2009,23.49311798,1.733009203,163.4099886,68.57864077,101.6696829,24.6893916,29.7199454,96.56508856,5.354801627,17.44924405,43.13633496,111.0364366,98.79114771,367.3868146,3.993856709,56.53179239
7/4/2009,20.96034513,1.55831261,138.4381803,62.59940948,73.42680867,19.76609083,26.63832648,80.49398762,4.994953629,17.44924405,39.68829011,103.0983183,75.99250845,293.7084925,3.993856709,54.7480573
7/5/2009,18.26756409,1.360024731,88.78710669,58.99304315,57.56192663,17.11284053,24.27531199,67.67137809,4.841408324,17.44924405,34.61139008,93.40636701,61.84044205,249.5987842,3.952341154,52.28938268
7/6/2009,16.27820421,1.154017153,66.77357971,54.19069329,47.15868018,14.37948761,20.53629179,60.99146851,4.759564369,17.44924405,31.22688186,88.73355919,54.17764524,212.9254689,3.406184792,50.32529007
7/7/2009,15.66164804,1.1479133,58.1787794,50.05222063,40.17498398,12.86013225,18.03699975,54.62036727,4.700766669,17.44924405,28.71197247,84.90746865,48.51938311,193.2772039,3.126335751,48.20064811
7/8/2009,14.85571239,1.1479133,52.75940685,45.93099986,36.96457722,11.94782626,17.47999992,51.61065322,4.700784122,17.44924405,26.64033687,80.81076567,44.23194047,185.4094687,3.126335751,46.94205712
7/9/2009,13.61064061,1.146734077,48.0817777,44.07958186,31.81661671,10.55755624,16.59325507,46.00435379,4.500534457,17.44924405,25.02347714,77.28682101,40.58595196,176.1231573,3.126335751,45.9235575
7/10/2009,13.50722411,1.139527718,44.66383246,43.41186413,29.40054673,9.745976473,16.3408659,44.07230365,3.749649945,17.44924405,24.11039002,72.58310511,38.51959143,169.2186756,3.067622207,41.70902479
7/11/2009,12.76461772,1.139527718,41.76832936,42.94340512,27.97939677,8.959823962,15.93707881,42.90969761,3.509521484,17.44924405,22.63171997,70.10556723,36.21622277,158.6347899,2.79167749,38.7634047
7/12/2009,12.58847005,1.139527718,38.68512889,41.61078624,27.16490857,8.959823962,15.21679549,41.27641113,3.497206744,17.44924405,21.60422091,68.59774716,35.04241287,146.4209397,2.463646128,38.7037687
7/13/2009,12.4073176,1.139527718,36.43617272,38.18501122,25.09405623,8.889368975,14.50098286,39.90571375,2.819151037,17.44924405,21.41730927,65.09957741,32.9526778,141.4881249,2.463646128,35.39413413
7/14/2009,12.1740506,1.120698642,33.27295896,38.00383426,24.05065883,8.871424839,13.79495174,38.28072748,2.621663411,17.38562131,20.6752197,59.71396767,32.0403857,130.8849656,2.463646128,34.12402916
7/15/2009,11.35861422,1.079005689,31.000684,36.82017354,22.22212037,8.814407063,12.50179512,37.5933777,2.206994225,17.1863553,18.33144436,54.14186079,31.02773918,120.7110353,2.106121533,31.35679601
7/16/2009,10.96941154,1.079005689,28.73846974,30.47857039,21.42636647,8.570231206,11.49905191,35.80182757,1.210925532,17.1863553,17.49165456,47.886198,29.67441759,110.2853869,1.928595871,26.40598116
7/17/2009,10.50726259,1.079005689,27.279202,28.33348979,20.91200511,8.438447622,11.08156485,33.18337484,0.71055992,16.59896305,16.64770181,45.89250873,28.97358398,104.6573714,1.708817839,22.57820872
7/18/2009,10.46186879,1.079005689,26.04102339,25.30904528,20.58131742,7.463995659,10.58677981,30.92211467,0.616096048,13.57163425,16.07314624,44.26534856,26.98981636,96.60391114,1.708817839,17.02945689
7/19/2009,10.46186879,0.988313793,25.74946447,21.88821735,19.40114579,6.945152724,10.25421053,30.43351186,0.60611301,13.57163425,16.07314624,38.76917499,26.18330965,89.03207952,1.708817839,14.88662921
7/20/2009,10.46186879,0.750874207,25.64766485,20.77852194,17.6965626,6.618850716,10.21500354,29.6349587,0.578756893,13.57163425,16.07275461,34.79802236,25.9820927,80.9968618,1.621356246,14.14225314
7/21/2009,10.46186879,0.750874207,25.39371934,19.68998002,17.27912564,6.240657422,10.13708459,28.15922568,0.578756893,13.57163425,15.8697097,33.39005211,24.66299598,75.19986043,1.400507693,14.14225314
7/22/2009,10.46186879,0.726777051,25.05309706,19.68998002,17.15703644,6.239913941,9.940027288,27.3687697,0.577241985,13.57163425,15.48596046,32.78827558,24.32333031,69.44861256,1.344283421,14.1304024
7/23/2009,10.37823747,0.615778729,24.87212891,19.67683095,16.95660032,6.239913941,9.535181158,26.89352377,0.549980612,13.57163425,15.34537073,29.06006471,23.850963,64.81421237,1.208229266,12.99685406
7/24/2009,10.31335893,0.530617976,25.51904879,19.64859278,16.75164113,6.239717272,9.513482706,25.73029621,0.486549926,13.57163425,15.2896091,27.61057828,23.38114588,60.47904855,1.091488791,10.39087341
7/25/2009,9.995689673,0.45224424,25.81798533,19.64714315,16.41935905,6.211978864,9.513482706,26.79992477,0.432990579,10.2494113,14.95107756,27.33343761,23.35355401,57.97545067,1.091578862,9.502440715
7/26/2009,9.731973278,0.341621331,27.00630446,19.7182613,19.69945563,6.187721969,9.673661359,29.07763701,0.432990579,0,15.23218755,27.38026022,25.83211944,56.34694804,1.091488791,9.502440715
